name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2023-01-16,33.2,30,31.9,24,17.9,21.8,26.6,80.9,0.104,100,33.33,"rain,snow",3.8,0.1,32.2,18.2,331.7,1008.6,100,6.8,22.7,1.8,1,10,2023-01-16T07:10:30,2023-01-16T16:37:49,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-17,48.9,31.9,40,44.6,22.5,34,27.7,62.1,0.012,100,4.17,"rain,freezingrain,snow,ice",0,0.1,26.4,12.6,264.5,1003,67.5,9.9,78.1,6.8,4,10,2023-01-17T07:09:59,2023-01-17T16:39:01,0.86,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-18,50,42.1,45.3,50,35.3,40.6,33.8,64.2,0.031,100,8.33,rain,0,0,32.1,18.3,275,1004.7,72.4,9.8,58.2,4.9,3,10,2023-01-18T07:09:26,2023-01-18T16:40:14,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-19,42.1,36,38.4,39.9,29,32.7,30.9,75.2,0.412,100,37.5,rain,0.2,0,21.9,13.7,352.3,1013.3,73.7,8.5,29.9,2.5,2,10,2023-01-19T07:08:51,2023-01-19T16:41:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-20,38,32,34.1,30.4,23.7,26.5,32.7,94.4,0.661,100,62.5,"rain,snow",2,0,37.6,22.5,356.2,1004.7,100,3.5,19.8,1.6,1,10,2023-01-20T07:08:13,2023-01-20T16:42:41,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-21,33.2,29.1,30.7,27.5,20.6,23.3,24.6,78.1,0,0,0,,0,0,15,11.3,325.9,1018.9,100,9.5,24.5,2.2,1,10,2023-01-21T07:07:34,2023-01-21T16:43:56,0,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-22,37.1,29,32.2,33.4,19.5,25.6,25.9,77.6,0.207,100,20.83,"rain,snow",0.1,0,19.7,11.2,236.4,1020.7,100,8.3,22.4,1.9,1,10,2023-01-22T07:06:52,2023-01-22T16:45:11,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-23,36,32,34.4,27.6,20.2,24.6,32.2,91.7,0.917,100,75,"rain,snow",0.2,0.1,30.9,22.7,344.6,1002.1,99.5,4.1,13.6,1.1,1,10,2023-01-23T07:06:08,2023-01-23T16:46:27,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-24,38,30.8,34.5,30.6,18.7,25.1,26.9,73.5,0,0,0,"rain,snow",0.1,0.2,29.8,19.3,265.3,1015.5,73.3,9.9,41.2,3.5,2,10,2023-01-24T07:05:22,2023-01-24T16:47:43,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-25,39.8,33.8,35.4,33.5,25.8,28.9,29.3,78.4,0.212,100,16.67,"rain,snow",0.3,0.1,26.4,20.4,156.9,1022.8,87.8,8.6,37.3,3.1,2,10,2023-01-25T07:04:34,2023-01-25T16:49:00,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-26,54,36,45.2,54,26.1,38.9,37.5,75.9,0.833,100,33.33,rain,0,0,37,26,245.7,999,95.2,8.3,33.6,2.9,1,10,2023-01-26T07:03:44,2023-01-26T16:50:17,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-27,42.2,30.8,35.5,37.8,22.7,29,21.1,56.4,0,0,0,,0,0,29.9,20.4,275.4,1017.5,54.6,9.9,97,8.4,4,10,2023-01-27T07:02:52,2023-01-27T16:51:35,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-28,48.9,30.7,40.7,43.4,22.1,34.3,25.1,56.4,0,0,0,,0,0,28.7,21.7,228.6,1022.4,70.4,9.9,92.6,8,4,10,2023-01-28T07:01:59,2023-01-28T16:52:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-29,50.1,35.8,43.6,50.1,32.2,40.5,33,66.8,0,0,0,,0,0,24.2,16,198.2,1023.2,91.4,9.9,44,3.9,3,10,2023-01-29T07:01:03,2023-01-29T16:54:10,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-30,46.1,38,42.2,45,33.2,38.1,34.5,74.5,0,0,0,,0,0,17.2,11.2,234.3,1019.6,80.1,9.9,65.4,5.4,4,10,2023-01-30T07:00:05,2023-01-30T16:55:29,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-01-31,41,23,33.1,35.5,13.9,25.1,21.4,63.5,0.044,100,12.5,"rain,snow",0.6,0,21.9,15.8,341.6,1021.7,78.8,9.1,50.1,4.3,4,10,2023-01-31T06:59:06,2023-01-31T16:56:47,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-01,29.9,21,25.9,28.2,10.4,18.1,7,44.6,0,0,0,,0,0,13.9,13.5,334.3,1024.5,46.6,9.9,90.8,7.8,5,10,2023-02-01T06:58:05,2023-02-01T16:58:06,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-02,38.1,24.1,30.9,30.1,13.9,21.6,12,45.8,0,0,0,,0,0,25.3,17,233.6,1018.3,50.6,9.9,90.2,7.7,4,10,2023-02-02T06:57:02,2023-02-02T16:59:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-03,33.2,-5.9,18.2,22.5,-31.5,1.2,-6.2,34.3,0,0,0,snow,0,0,41.3,30.7,289.8,1011.7,48.1,9.9,101.1,8.7,4,10,2023-02-03T06:55:57,2023-02-03T17:00:43,0.43,Partially cloudy,Partly cloudy throughout the day.,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-04,16.1,-9,3.1,3.9,-36.1,-15.9,-22.5,28.9,0,0,0,,0,0,36.4,24.9,277.3,1031.8,54.1,9.9,100.1,8.7,4,10,2023-02-04T06:54:51,2023-02-04T17:02:02,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-05,50,17.1,35.3,50,4.5,27.4,18.9,52.5,0,0,0,,0,0,33.1,21.6,214.1,1020.8,91.8,9.9,88.5,7.7,4,10,2023-02-05T06:53:43,2023-02-05T17:03:20,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-06,48,33.2,40.3,42.3,24.7,34.3,28,62.2,0,0,0,,0,0,28.9,16.1,354.2,1016.3,80.1,9.9,64.8,5.6,2,10,2023-02-06T06:52:33,2023-02-06T17:04:39,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-07,33.2,25.1,29.6,30.1,15,20.8,15.5,57.3,0.03,100,8.33,"rain,snow",0.1,0,23,15.8,40,1025.6,55.6,9.8,98.2,8.4,4,10,2023-02-07T06:51:22,2023-02-07T17:05:58,0.57,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-08,48,34.1,41.7,43.7,25.7,35.1,28.8,62.5,0,0,0,,0,0,25.4,17.1,262.3,1019.2,59.9,9.9,75.5,6.5,4,10,2023-02-08T06:50:09,2023-02-08T17:07:16,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-09,46.1,34.8,40.8,43.9,29.8,36.9,29.1,63.2,0,0,0,,0,0,18.3,11.3,154.9,1022.5,73.6,9.8,54,4.6,3,10,2023-02-09T06:48:55,2023-02-09T17:08:35,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-10,59,38.2,47.6,59,34.1,44.9,35.7,66.4,0,0,0,,0,0,41.1,27.4,286.1,1007.9,36.8,9.9,72.5,6.1,5,10,2023-02-10T06:47:39,2023-02-10T17:09:53,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-11,44.2,34.9,40,40.2,26.3,32.9,16.7,40.2,0,0,0,,0,0,35.6,25,287.6,1019.9,21.5,9.9,104.3,9.1,5,10,2023-02-11T06:46:22,2023-02-11T17:11:11,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-12,50,30.6,39.8,50,23.3,34.9,20.4,47.5,0,0,0,,0,0,17.2,11.1,221.8,1017.8,70.8,9.9,88.8,7.8,4,10,2023-02-12T06:45:04,2023-02-12T17:12:29,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-13,43.1,37,39.7,36.6,31,33.4,31.8,73.2,0,0,0,,0,0,26.4,20.5,29,1004.1,82.6,9.9,38.7,3.3,2,10,2023-02-13T06:43:44,2023-02-13T17:13:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-14,51.2,35.9,43,51.2,31.1,38.9,26.5,55.4,0,0,0,,0,0,25.3,18.3,299,1013.2,46.1,9.9,91.8,8.1,5,10,2023-02-14T06:42:23,2023-02-14T17:15:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-15,57,33.8,45.4,57,28.7,42.2,35.9,70.3,0,0,0,,0,0,33.8,25,193.7,1016.9,60,9.9,65.9,5.7,4,10,2023-02-15T06:41:01,2023-02-15T17:16:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-16,62.2,48.8,55.7,62.2,47.1,55.5,37.8,52.9,0.011,100,4.17,rain,0,0,25.1,15.9,250.4,1012.8,64.9,9.9,66.5,5.9,2,10,2023-02-16T06:39:37,2023-02-16T17:17:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-17,59,29,46.8,59,15.2,43.2,40.8,79.9,0.074,100,16.67,rain,0,0,36.8,23.8,281.8,1003.3,99,9.6,26,2.1,1,10,2023-02-17T06:38:12,2023-02-17T17:18:56,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-18,39.9,23,30.9,32.4,11.1,21.2,10.3,43.4,0,0,0,,0,0,34.2,21.7,285.6,1022.1,23.3,9.9,114.3,9.8,5,10,2023-02-18T06:36:46,2023-02-18T17:20:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-19,46.2,33,39.6,41.2,24,33.5,24.4,55.2,0,0,0,,0,0,26.4,15.9,202.5,1024.5,84.4,9.9,71.4,6.3,3,10,2023-02-19T06:35:19,2023-02-19T17:21:28,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-20,60.3,44.2,51.4,60.3,39.2,49.2,36.4,60.8,0,0,0,,0,0,26.3,17.1,253.2,1005.9,82.3,9.9,79.9,7.1,4,10,2023-02-20T06:33:51,2023-02-20T17:22:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-21,46.1,33.2,38.8,41.6,27.5,33.1,33.1,81.6,0.164,100,33.33,"rain,snow",0,0,16.1,15.8,56.4,1005,99.5,8.9,20.2,1.7,1,10,2023-02-21T06:32:22,2023-02-21T17:24:00,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-22,43.1,33.2,39.2,38.3,25.7,33,24.5,56.9,0.159,100,12.5,"rain,snow",0,0,25.3,14.9,274.8,1017.6,61.2,8.8,76.9,6.6,4,10,2023-02-22T06:30:52,2023-02-22T17:25:16,0.08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-23,34.1,26.1,31.1,27.1,17.1,20.9,29.8,95.1,0.505,100,70.83,"rain,snow",0,0.1,34.8,24.8,30.9,1015.7,100,1.8,28.8,2.5,1,10,2023-02-23T06:29:21,2023-02-23T17:26:31,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-24,37.9,20,29.5,30,9.5,19.7,17.9,63.8,0.086,100,8.33,"rain,snow",0.1,0.1,45.8,31.8,311.3,1020.3,52.9,8.8,104.9,9,6,10,2023-02-24T06:27:49,2023-02-24T17:27:46,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-25,20.1,13.9,17.1,19.2,0.7,7.6,4.3,57.9,0.011,100,4.17,snow,0.5,0.1,17.2,12.5,315.3,1029.9,74.4,8.6,70,6.1,3,10,2023-02-25T06:26:16,2023-02-25T17:29:00,0.18,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-26,37.1,19.1,26.9,31,12.3,20,21,78.7,0,0,0,,0,0.1,23,14.8,258.1,1012.9,88.7,9.3,41.7,3.6,2,10,2023-02-26T06:24:42,2023-02-26T17:30:14,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-27,30.9,26.9,29.1,24.1,16.2,19.6,18.1,63.3,0,0,0,,0,0.1,20.8,17,51.4,1014.7,87,9.9,128.4,11.1,6,10,2023-02-27T06:23:07,2023-02-27T17:31:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-02-28,36,29.9,34.1,35.9,18.2,24.9,30.8,88.1,0.273,100,66.67,"rain,snow",2.3,0.1,32.2,27.3,93,1010.6,100,5.5,26.7,2.3,1,10,2023-02-28T06:21:32,2023-02-28T17:32:42,0.28,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-01,42.3,32.9,36.8,39.9,25.4,30.5,28,71.3,0,0,0,,0,0.1,16.1,12.5,199.2,1019.1,75.8,9.9,128.2,10.9,6,10,2023-03-01T06:19:56,2023-03-01T17:33:55,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-02,43.1,37.1,40.2,37.8,29.9,33.8,35.6,84,0.572,100,20.83,rain,0,0.1,33.3,17.1,331.8,1006,84.6,7.4,32.6,2.9,1,10,2023-03-02T06:18:19,2023-03-02T17:35:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-03,43.1,34,38.2,39.1,26.8,31.6,25,59.2,0,0,0,,0,0,24.1,13.8,28.7,1016,69.9,9.9,138.1,12,5,10,2023-03-03T06:16:41,2023-03-03T17:36:21,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-04,36,30.9,34.3,26.1,21.1,23.2,32.2,91.9,0.342,100,54.17,"rain,snow",1.5,0.1,42.8,32.6,53.6,1005.8,100,3.8,39,3.4,3,10,2023-03-04T06:15:03,2023-03-04T17:37:34,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-05,42.2,30.8,36.8,34.7,22.9,29.5,27.4,69,0,0,0,,0,0.1,26.4,18.2,296.7,1016.7,70,9.9,80.3,6.9,4,10,2023-03-05T06:13:24,2023-03-05T17:38:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-06,47.9,37.1,41.2,41.2,27.5,32.8,16.7,40.2,0,0,0,,0,0,35.8,26.4,294.5,1013,30,9.9,153.7,13.2,6,10,2023-03-06T06:11:45,2023-03-06T17:39:58,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-07,38.9,29.9,34.6,30.1,16.5,24.9,16.1,47.6,0,0,0,,0,0,32.1,22.7,311.1,1007.6,82.1,9.6,138.1,11.8,6,10,2023-03-07T06:10:05,2023-03-07T17:41:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-08,47,30,38.1,41.5,18.2,29.1,23,54.9,0,0,0,,0,0,28.7,20.6,321.8,1016.2,84,9.9,98.3,8.5,4,10,2023-03-08T06:08:24,2023-03-08T17:42:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-09,47.2,34.2,39.7,43.1,25.2,32.6,27.5,62,0,0,0,,0,0,26.4,18.1,352.9,1019.4,82.3,9.9,144.2,12.5,6,10,2023-03-09T06:06:43,2023-03-09T17:43:32,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-10,50,31.7,39.4,50,23.5,34,26.6,61.6,0,0,0,,0,0,12.8,11.2,329.5,1015,56.7,9.9,138.3,12,6,10,2023-03-10T06:05:02,2023-03-10T17:44:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-11,39.9,35.1,37.3,34.6,24.3,28.7,30.6,76.9,0.062,100,12.5,"rain,snow",0,0,26.4,21.6,29.7,1009.4,97.9,8.7,29.2,2.5,1,10,2023-03-11T06:03:20,2023-03-11T17:45:53,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-12,41.1,32,36.8,33.7,23.6,29.5,26,64.9,0,0,0,,0,0,19.5,15.9,34.8,1016.6,66.9,9.9,184.9,15.3,7,10,2023-03-12T07:01:38,2023-03-12T18:47:04,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-13,42.3,35.8,39.3,37.9,31.1,34.8,34.1,81.4,0.198,100,20.83,rain,0,0,25.3,13.8,69,1016,98,9.4,40,3.6,1,10,2023-03-13T06:59:55,2023-03-13T18:48:14,0.72,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-14,41,33.2,37.6,32.9,22.1,26.8,36.2,94.6,2.324,100,100,"rain,snow",0.8,0,44.6,35.2,32.6,996.6,100,3.1,34.3,2.8,2,10,2023-03-14T06:58:12,2023-03-14T18:49:24,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-15,43,33.2,37.6,33.4,20.8,27.2,27.6,68.7,0.043,100,12.5,"rain,snow",0.7,0,41.2,28.7,319.7,1000.4,80.8,8.8,106.3,9.1,5,10,2023-03-15T06:56:29,2023-03-15T18:50:34,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-16,50,34.1,42,44.9,24,34.9,20.9,43.8,0,0,0,,0,0,29.3,20.5,297.7,1011.8,62.4,9.9,137.3,11.7,6,10,2023-03-16T06:54:46,2023-03-16T18:51:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-17,52.2,38.8,45.8,52.2,34.5,43.6,34.6,65.3,0,0,0,,0,0,21.9,14.9,172,1007.9,91.2,9.9,103.5,9,4,10,2023-03-17T06:53:02,2023-03-17T18:52:53,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-18,53.1,40.8,47.4,53.1,36.2,43.7,30.4,53.7,0,0,0,,0,0,28.7,19.5,281.8,1003,67.2,9.9,125.9,11,7,10,2023-03-18T06:51:18,2023-03-18T18:54:02,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-19,40.7,30.8,34.9,35.5,17.7,24.6,11.3,37.9,0,0,0,,0,0,44.4,29.6,276.3,1011.1,39.2,9.9,188.9,16.4,7,10,2023-03-19T06:49:34,2023-03-19T18:55:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-20,52.1,29,39.6,52.1,18.8,33,14.7,38.7,0,0,0,,0,0,29.5,18.2,234.9,1021.7,9.6,9.9,187.8,16.3,7,10,2023-03-20T06:47:50,2023-03-20T18:56:20,0.96,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-21,57,34.9,47.4,57,27.3,44.6,22.6,40.2,0,0,0,,0,0,27.6,19.5,259.7,1025.2,31.9,9.9,175,15.1,7,10,2023-03-21T06:46:06,2023-03-21T18:57:29,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-22,50.8,38.7,45.3,50.8,34.1,40.4,33.6,65.5,0,0,0,,0,0,15,17,72.8,1027.9,81.3,9.9,176.9,15.4,6,10,2023-03-22T06:44:22,2023-03-22T18:58:37,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-23,60.2,46.1,52.4,60.2,42.6,51.2,43.9,73.8,0,0,0,,0,0,34.4,19.5,207.9,1012.5,94.9,9.8,79.3,6.7,3,10,2023-03-23T06:42:37,2023-03-23T18:59:46,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-24,55.1,41,47.7,55.1,34.8,44.1,30.1,51.9,0,0,0,,0,0,23.1,16,312.1,1012.1,87.2,9.9,128.2,11.1,6,10,2023-03-24T06:40:53,2023-03-24T19:00:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-25,41,33,38.4,33.8,26.9,30.3,30.6,74.3,0.044,100,16.67,rain,0,0,33.2,23.9,88.8,1018.7,93.3,8.5,34.2,2.8,1,10,2023-03-25T06:39:09,2023-03-25T19:02:02,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-26,57,41,48.4,57,33.9,45.4,32.4,60.7,0.03,100,8.33,rain,0,0,36.7,27.3,280.2,1008.8,52.1,7.8,162.3,14,6,10,2023-03-26T06:37:25,2023-03-26T19:03:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2023-03-27,54.2,39.4,46.2,54.2,35.4,43.3,27.6,49.9,0.161,100,12.5,rain,0,0,17.2,16.9,117.5,1016.8,47.4,9.8,172.4,14.8,8,10,2023-03-27T06:35:40,2023-03-27T19:04:19,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
